period,debt,debt_change,stocks,stocks_change,color,color_change,restaurant,restaurant_change,portfolio,portfolio_change,inflation,inflation_change,housing,housing_change,dow jones,dow jones_change,revenue,revenue_change,economics,economics_change
2020-01-05,81,0.20987654320987653,23,0.08695652173913043,60,-0.03333333333333333,74,-0.3108108108108108,69,0.2318840579710145,24,0.20833333333333334,92,0.14130434782608695,14,0.21428571428571427,73,0.273972602739726,67,0.3283582089552239
2020-01-12,82,0.012195121951219513,22,-0.045454545454545456,63,0.047619047619047616,76,0.02631578947368421,68,-0.014705882352941176,29,0.1724137931034483,93,0.010752688172043012,14,0.0,78,0.0641025641025641,67,0.0
2020-01-19,80,-0.025,20,-0.1,64,0.015625,81,0.06172839506172839,66,-0.030303030303030304,26,-0.11538461538461539,91,-0.02197802197802198,11,-0.2727272727272727,78,0.0,67,0.0
2020-01-26,90,0.1111111111111111,21,0.047619047619047616,63,-0.015873015873015872,71,-0.14084507042253522,69,0.043478260869565216,27,0.037037037037037035,89,-0.02247191011235955,17,0.35294117647058826,83,0.060240963855421686,70,0.04285714285714286
2020-02-02,86,-0.046511627906976744,25,0.16,64,0.015625,75,0.05333333333333334,70,0.014285714285714285,26,-0.038461538461538464,91,0.02197802197802198,17,0.0,83,0.0,75,0.06666666666666667
2020-02-09,89,0.033707865168539325,22,-0.13636363636363635,67,0.04477611940298507,87,0.13793103448275862,71,0.014084507042253521,27,0.037037037037037035,88,-0.03409090909090909,15,-0.13333333333333333,83,0.0,72,-0.041666666666666664
2020-02-16,88,-0.011363636363636364,22,0.0,67,0.0,80,-0.0875,69,-0.028985507246376812,28,0.03571428571428571,90,0.022222222222222223,13,-0.15384615384615385,85,0.023529411764705882,70,-0.02857142857142857
2020-02-23,92,0.043478260869565216,37,0.40540540540540543,68,0.014705882352941176,73,-0.0958904109589041,71,0.028169014084507043,28,0.0,94,0.0425531914893617,46,0.717391304347826,89,0.0449438202247191,70,0.0
2020-03-01,92,0.0,34,-0.08823529411764706,65,-0.046153846153846156,72,-0.013888888888888888,73,0.0273972602739726,27,-0.037037037037037035,95,0.010526315789473684,49,0.061224489795918366,86,-0.03488372093023256,75,0.06666666666666667
2020-03-08,81,-0.13580246913580246,63,0.4603174603174603,66,0.015151515151515152,62,-0.16129032258064516,73,0.0,26,-0.038461538461538464,84,-0.13095238095238096,91,0.46153846153846156,81,-0.06172839506172839,70,-0.07142857142857142
2020-03-15,82,0.012195121951219513,72,0.125,58,-0.13793103448275862,42,-0.47619047619047616,65,-0.12307692307692308,25,-0.04,87,0.034482758620689655,100,0.09,73,-0.1095890410958904,56,-0.25
2020-03-22,90,0.08888888888888889,59,-0.22033898305084745,61,0.04918032786885246,28,-0.5,62,-0.04838709677419355,29,0.13793103448275862,77,-0.12987012987012986,74,-0.35135135135135137,72,-0.013888888888888888,51,-0.09803921568627451
2020-03-29,82,-0.0975609756097561,46,-0.2826086956521739,64,0.046875,30,0.06666666666666667,66,0.06060606060606061,28,-0.03571428571428571,73,-0.0547945205479452,57,-0.2982456140350877,84,0.14285714285714285,54,0.05555555555555555
2020-04-05,83,0.012048192771084338,44,-0.045454545454545456,68,0.058823529411764705,30,0.0,67,0.014925373134328358,28,0.0,72,-0.013888888888888888,51,-0.11764705882352941,86,0.023255813953488372,55,0.01818181818181818
2020-04-12,86,0.03488372093023256,46,0.043478260869565216,66,-0.030303030303030304,32,0.0625,66,-0.015151515151515152,30,0.06666666666666667,75,0.04,44,-0.1590909090909091,86,0.0,56,0.017857142857142856
2020-04-19,92,0.06521739130434782,48,0.041666666666666664,72,0.08333333333333333,32,0.0,67,0.014925373134328358,30,0.0,75,0.0,43,-0.023255813953488372,81,-0.06172839506172839,58,0.034482758620689655
2020-04-26,84,-0.09523809523809523,43,-0.11627906976744186,73,0.0136986301369863,35,0.08571428571428572,67,0.0,27,-0.1111111111111111,75,0.0,36,-0.19444444444444445,78,-0.038461538461538464,55,-0.05454545454545454
2020-05-03,86,0.023255813953488372,38,-0.13157894736842105,73,0.0,38,0.07894736842105263,69,0.028985507246376812,28,0.03571428571428571,72,-0.041666666666666664,36,0.0,80,0.025,58,0.05172413793103448
2020-05-10,82,-0.04878048780487805,34,-0.11764705882352941,75,0.02666666666666667,42,0.09523809523809523,71,0.028169014084507043,28,0.0,78,0.07692307692307693,34,-0.058823529411764705,76,-0.05263157894736842,57,-0.017543859649122806
2020-05-17,76,-0.07894736842105263,38,0.10526315789473684,77,0.025974025974025976,45,0.06666666666666667,63,-0.12698412698412698,27,-0.037037037037037035,80,0.025,35,0.02857142857142857,74,-0.02702702702702703,57,0.0
2020-05-24,73,-0.0410958904109589,34,-0.11764705882352941,74,-0.04054054054054054,48,0.0625,62,-0.016129032258064516,22,-0.22727272727272727,79,-0.012658227848101266,29,-0.20689655172413793,68,-0.08823529411764706,54,-0.05555555555555555
2020-05-31,75,0.02666666666666667,41,0.17073170731707318,83,0.10843373493975904,56,0.14285714285714285,66,0.06060606060606061,21,-0.047619047619047616,82,0.036585365853658534,33,0.12121212121212122,72,0.05555555555555555,52,-0.038461538461538464
2020-06-07,75,0.0,53,0.22641509433962265,85,0.023529411764705882,60,0.06666666666666667,69,0.043478260869565216,24,0.125,88,0.06818181818181818,43,0.23255813953488372,72,0.0,52,0.0
2020-06-14,74,-0.013513513513513514,36,-0.4722222222222222,76,-0.11842105263157894,63,0.047619047619047616,63,-0.09523809523809523,21,-0.14285714285714285,85,-0.03529411764705882,37,-0.16216216216216217,69,-0.043478260869565216,50,-0.04
2020-06-21,70,-0.05714285714285714,34,-0.058823529411764705,76,0.0,69,0.08695652173913043,65,0.03076923076923077,21,0.0,91,0.06593406593406594,36,-0.027777777777777776,67,-0.029850746268656716,51,0.0196078431372549
2020-06-28,71,0.014084507042253521,31,-0.0967741935483871,67,-0.13432835820895522,70,0.014285714285714285,63,-0.031746031746031744,20,-0.05,87,-0.04597701149425287,31,-0.16129032258064516,70,0.04285714285714286,50,-0.02
2020-07-05,75,0.05333333333333334,34,0.08823529411764706,68,0.014705882352941176,71,0.014084507042253521,65,0.03076923076923077,20,0.0,94,0.07446808510638298,29,-0.06896551724137931,73,0.0410958904109589,48,-0.041666666666666664
2020-07-12,77,0.025974025974025976,34,0.0,72,0.05555555555555555,77,0.07792207792207792,64,-0.015625,21,0.047619047619047616,91,-0.03296703296703297,31,0.06451612903225806,79,0.0759493670886076,53,0.09433962264150944
2020-07-19,74,-0.04054054054054054,34,0.0,72,0.0,73,-0.0547945205479452,65,0.015384615384615385,22,0.045454545454545456,93,0.021505376344086023,28,-0.10714285714285714,71,-0.11267605633802817,54,0.018518518518518517
2020-07-26,74,0.0,34,0.0,70,-0.02857142857142857,76,0.039473684210526314,61,-0.06557377049180328,23,0.043478260869565216,96,0.03125,27,-0.037037037037037035,69,-0.028985507246376812,51,-0.058823529411764705
2020-08-02,77,0.03896103896103896,33,-0.030303030303030304,67,-0.04477611940298507,78,0.02564102564102564,60,-0.016666666666666666,23,0.0,90,-0.06666666666666667,23,-0.17391304347826086,64,-0.078125,53,0.03773584905660377
2020-08-09,69,-0.11594202898550725,33,0.0,68,0.014705882352941176,78,0.0,64,0.0625,21,-0.09523809523809523,89,-0.011235955056179775,25,0.08,61,-0.04918032786885246,59,0.1016949152542373
2020-08-16,73,0.0547945205479452,31,-0.06451612903225806,69,0.014492753623188406,80,0.025,64,0.0,22,0.045454545454545456,93,0.043010752688172046,22,-0.13636363636363635,70,0.12857142857142856,69,0.14492753623188406
2020-08-23,74,0.013513513513513514,34,0.08823529411764706,72,0.041666666666666664,77,-0.03896103896103896,64,0.0,26,0.15384615384615385,88,-0.056818181818181816,22,0.0,68,-0.029411764705882353,72,0.041666666666666664
2020-08-30,77,0.03896103896103896,39,0.1282051282051282,74,0.02702702702702703,73,-0.0547945205479452,72,0.1111111111111111,26,0.0,87,-0.011494252873563218,26,0.15384615384615385,69,0.014492753623188406,82,0.12195121951219512
2020-09-06,76,-0.013157894736842105,29,-0.3448275862068966,72,-0.027777777777777776,74,0.013513513513513514,68,-0.058823529411764705,25,-0.04,80,-0.0875,25,-0.04,69,0.0,83,0.012048192771084338
2020-09-13,74,-0.02702702702702703,29,0.0,76,0.05263157894736842,69,-0.07246376811594203,70,0.02857142857142857,28,0.10714285714285714,80,0.0,23,-0.08695652173913043,76,0.09210526315789473,83,0.0
2020-09-20,77,0.03896103896103896,27,-0.07407407407407407,73,-0.0410958904109589,69,0.0,67,-0.04477611940298507,26,-0.07692307692307693,81,0.012345679012345678,29,0.20689655172413793,73,-0.0410958904109589,79,-0.05063291139240506
2020-09-27,79,0.02531645569620253,25,-0.08,72,-0.013888888888888888,68,-0.014705882352941176,68,0.014705882352941176,25,-0.04,79,-0.02531645569620253,27,-0.07407407407407407,73,0.0,75,-0.05333333333333334
2020-10-04,79,0.0,26,0.038461538461538464,73,0.0136986301369863,66,-0.030303030303030304,65,-0.046153846153846156,26,0.038461538461538464,77,-0.025974025974025976,26,-0.038461538461538464,72,-0.013888888888888888,81,0.07407407407407407
2020-10-11,71,-0.11267605633802817,24,-0.08333333333333333,70,-0.04285714285714286,66,0.0,63,-0.031746031746031744,24,-0.08333333333333333,80,0.0375,23,-0.13043478260869565,71,-0.014084507042253521,77,-0.05194805194805195
2020-10-18,74,0.04054054054054054,23,-0.043478260869565216,75,0.06666666666666667,64,-0.03125,63,0.0,23,-0.043478260869565216,78,-0.02564102564102564,22,-0.045454545454545456,69,-0.028985507246376812,67,-0.14925373134328357
2020-10-25,69,-0.07246376811594203,24,0.041666666666666664,71,-0.056338028169014086,56,-0.14285714285714285,65,0.03076923076923077,23,0.0,72,-0.08333333333333333,30,0.26666666666666666,65,-0.06153846153846154,60,-0.11666666666666667
2020-11-01,70,0.014285714285714285,25,0.04,71,0.0,46,-0.21739130434782608,61,-0.06557377049180328,22,-0.045454545454545456,70,-0.02857142857142857,29,-0.034482758620689655,59,-0.1016949152542373,62,0.03225806451612903
2020-11-08,78,0.10256410256410256,32,0.21875,85,0.16470588235294117,49,0.061224489795918366,64,0.046875,25,0.12,76,0.07894736842105263,31,0.06451612903225806,62,0.04838709677419355,61,-0.01639344262295082
2020-11-15,79,0.012658227848101266,32,0.0,75,-0.13333333333333333,49,0.0,70,0.08571428571428572,26,0.038461538461538464,76,0.0,26,-0.19230769230769232,64,0.03125,59,-0.03389830508474576
2020-11-22,63,-0.25396825396825395,33,0.030303030303030304,76,0.013157894736842105,45,-0.08888888888888889,62,-0.12903225806451613,22,-0.18181818181818182,64,-0.1875,21,-0.23809523809523808,57,-0.12280701754385964,58,-0.017241379310344827
2020-11-29,70,0.1,36,0.08333333333333333,70,-0.08571428571428572,47,0.0425531914893617,65,0.046153846153846156,25,0.12,72,0.1111111111111111,21,0.0,64,0.109375,63,0.07936507936507936
2020-12-06,71,0.014084507042253521,36,0.0,73,0.0410958904109589,50,0.06,69,0.057971014492753624,28,0.10714285714285714,72,0.0,21,0.0,66,0.030303030303030304,60,-0.05
2020-12-13,67,-0.05970149253731343,33,-0.09090909090909091,69,-0.057971014492753624,49,-0.02040816326530612,63,-0.09523809523809523,28,0.0,70,-0.02857142857142857,20,-0.05,66,0.0,60,0.0
2020-12-20,57,-0.17543859649122806,33,0.0,67,-0.029850746268656716,49,0.0,51,-0.23529411764705882,20,-0.4,57,-0.22807017543859648,19,-0.05263157894736842,50,-0.32,47,-0.2765957446808511
2020-12-27,59,0.03389830508474576,37,0.10810810810810811,73,0.0821917808219178,61,0.19672131147540983,55,0.07272727272727272,21,0.047619047619047616,70,0.18571428571428572,17,-0.11764705882352941,51,0.0196078431372549,44,-0.06818181818181818
2021-01-03,69,0.14492753623188406,47,0.2127659574468085,71,-0.028169014084507043,46,-0.32608695652173914,71,0.22535211267605634,24,0.125,78,0.10256410256410256,26,0.34615384615384615,71,0.28169014084507044,58,0.2413793103448276
2021-01-10,74,0.06756756756756757,53,0.11320754716981132,69,-0.028985507246376812,45,-0.022222222222222223,74,0.04054054054054054,30,0.2,77,-0.012987012987012988,22,-0.18181818181818182,80,0.1125,60,0.03333333333333333
2021-01-17,75,0.013333333333333334,47,-0.1276595744680851,72,0.041666666666666664,47,0.0425531914893617,69,-0.07246376811594203,30,0.0,78,0.01282051282051282,20,-0.1,82,0.024390243902439025,60,0.0
2021-01-24,76,0.013157894736842105,100,0.53,67,-0.07462686567164178,50,0.06,73,0.0547945205479452,28,-0.07142857142857142,79,0.012658227848101266,24,0.16666666666666666,73,-0.1232876712328767,64,0.0625
2021-01-31,82,0.07317073170731707,84,-0.19047619047619047,68,0.014705882352941176,47,-0.06382978723404255,75,0.02666666666666667,31,0.0967741935483871,83,0.04819277108433735,23,-0.043478260869565216,80,0.0875,67,0.04477611940298507
2021-02-07,72,-0.1388888888888889,69,-0.21739130434782608,70,0.02857142857142857,50,0.06,73,-0.0273972602739726,30,-0.03333333333333333,83,0.0,20,-0.15,74,-0.08108108108108109,66,-0.015151515151515152
2021-02-14,76,0.05263157894736842,53,-0.3018867924528302,70,0.0,52,0.038461538461538464,73,0.0,32,0.0625,78,-0.0641025641025641,18,-0.1111111111111111,75,0.013333333333333334,62,-0.06451612903225806
2021-02-21,76,0.0,53,0.0,75,0.06666666666666667,50,-0.04,73,0.0,38,0.15789473684210525,86,0.09302325581395349,22,0.18181818181818182,78,0.038461538461538464,68,0.08823529411764706
2021-02-28,78,0.02564102564102564,44,-0.20454545454545456,72,-0.041666666666666664,51,0.0196078431372549,72,-0.013888888888888888,39,0.02564102564102564,83,-0.03614457831325301,25,0.12,79,0.012658227848101266,67,-0.014925373134328358
2021-03-07,82,0.04878048780487805,44,0.0,69,-0.043478260869565216,53,0.03773584905660377,70,-0.02857142857142857,35,-0.11428571428571428,79,-0.05063291139240506,23,-0.08695652173913043,82,0.036585365853658534,66,-0.015151515151515152
2021-03-14,79,-0.0379746835443038,38,-0.15789473684210525,69,0.0,52,-0.019230769230769232,71,0.014084507042253521,34,-0.029411764705882353,82,0.036585365853658534,20,-0.15,79,-0.0379746835443038,64,-0.03125
2021-03-21,70,-0.12857142857142856,35,-0.08571428571428572,67,-0.029850746268656716,53,0.018867924528301886,68,-0.04411764705882353,31,-0.0967741935483871,85,0.03529411764705882,21,0.047619047619047616,76,-0.039473684210526314,62,-0.03225806451612903
2021-03-28,66,-0.06060606060606061,30,-0.16666666666666666,70,0.04285714285714286,56,0.05357142857142857,66,-0.030303030303030304,29,-0.06896551724137931,83,-0.024096385542168676,18,-0.16666666666666666,70,-0.08571428571428572,55,-0.12727272727272726
2021-04-04,73,0.0958904109589041,32,0.0625,70,0.0,54,-0.037037037037037035,70,0.05714285714285714,31,0.06451612903225806,85,0.023529411764705882,19,0.05263157894736842,72,0.027777777777777776,69,0.2028985507246377
2021-04-11,67,-0.08955223880597014,38,0.15789473684210525,68,-0.029411764705882353,54,0.0,69,-0.014492753623188406,35,0.11428571428571428,78,-0.08974358974358974,18,-0.05555555555555555,77,0.06493506493506493,64,-0.078125
2021-04-18,72,0.06944444444444445,38,0.0,69,0.014492753623188406,53,-0.018867924528301886,72,0.041666666666666664,32,-0.09375,82,0.04878048780487805,18,0.0,72,-0.06944444444444445,63,-0.015873015873015872
2021-04-25,69,-0.043478260869565216,34,-0.11764705882352941,70,0.014285714285714285,56,0.05357142857142857,73,0.0136986301369863,32,0.0,83,0.012048192771084338,16,-0.125,77,0.06493506493506493,59,-0.06779661016949153
2021-05-02,71,0.028169014084507043,40,0.15,68,-0.029411764705882353,59,0.05084745762711865,71,-0.028169014084507043,38,0.15789473684210525,83,0.0,17,0.058823529411764705,68,-0.1323529411764706,58,-0.017241379310344827
2021-05-09,68,-0.04411764705882353,40,0.0,68,0.0,64,0.078125,67,-0.05970149253731343,55,0.3090909090909091,81,-0.024691358024691357,23,0.2608695652173913,70,0.02857142857142857,54,-0.07407407407407407
2021-05-16,66,-0.030303030303030304,33,-0.21212121212121213,68,0.0,66,0.030303030303030304,72,0.06944444444444445,40,-0.375,80,-0.0125,19,-0.21052631578947367,70,0.0,54,0.0
2021-05-23,66,0.0,34,0.029411764705882353,72,0.05555555555555555,72,0.08333333333333333,66,-0.09090909090909091,37,-0.08108108108108109,79,-0.012658227848101266,17,-0.11764705882352941,64,-0.09375,54,0.0
